ingresos,gastos,balance
0.0,1487.87,86389.24
2500.0,0.0,48574.02
0.0,486.34,60571.14
103.48,0.0,88610.21
0.0,1224.31,11769.71
20.4,0.0,49917.44
0.0,315.11,14938.74
0.0,461.57,21450.74
1133.02,0.0,70415.1
0.0,1444.34,14220.14
1079.23,0.0,18648.2
348.34,0.0,23475.14
0.0,2500.0,87789.89
1434.99,0.0,72762.13
0.0,977.04,22337.66
619.35,0.0,11645.77
0.0,97.73,44886.43
0.0,9.29,43239.46
231.17,0.0,53449.27
441.92,0.0,92008.94
0.0,649.93,19352.68
3000.0,0.0,31221.03
0.0,1072.17,46145.77
0.0,638.28,20107.62
0.0,2500.0,72469.13
217.39,0.0,21815.16
947.38,0.0,35342.85
0.0,587.65,91131.0
0.0,1492.97,39680.9
0.0,399.38,67241.38
87.76,0.0,22069.57
578.57,0.0,55389.27
892.98,0.0,76813.13
1082.02,0.0,17489.93
0.0,692.12,74937.38
0.0,500.45,65932.65
262.61,0.0,19104.63
1114.79,0.0,75560.03
1492.93,0.0,71113.31
0.0,194.76,86815.98
0.0,986.25,73378.95
1284.32,0.0,95815.87
1077.05,0.0,49124.36
1056.25,0.0,90412.12
173.21,0.0,78618.1
0.0,1259.73,19277.76
997.89,0.0,58030.52
0.0,1278.55,90347.02
0.0,1220.1,72599.06
0.0,1147.49,71330.6
0.0,1329.95,62670.66
0.0,892.8,14197.75
0.0,1301.45,57995.39
0.0,1129.17,72738.83
857.17,0.0,83699.58
0.0,1023.95,20166.56
619.97,0.0,24008.67
842.86,0.0,99032.95
0.0,1163.88,55366.64
0.0,1421.86,46358.32
1353.83,0.0,69635.47
442.55,0.0,94617.42
571.45,0.0,57011.17
0.0,858.56,69672.98
0.0,1053.84,60649.24
0.0,86.82,15199.73
63.03,0.0,47392.09
0.0,3000.0,94029.41
1305.44,0.0,24379.31
0.0,1182.43,60130.55
561.61,0.0,84396.54
0.0,63.32,24304.25
0.0,20.43,35501.01
1388.37,0.0,77655.25
0.0,2500.0,95485.75
0.0,115.68,17396.28
0.0,873.44,92030.12
855.09,0.0,18646.86
1183.14,0.0,76593.77
0.0,447.39,27974.7
0.0,1127.19,84216.88
1481.58,0.0,83499.52
0.0,2500.0,83272.55
0.0,714.91,74113.48
724.02,0.0,52615.32
537.31,0.0,37620.81
0.0,3000.0,66535.86
0.0,1287.69,37365.46
0.0,555.26,73016.12
0.0,1230.4,58236.59
0.0,2500.0,20505.76
0.0,964.95,65477.22
0.0,1206.46,24280.34
987.04,0.0,27881.17
559.99,0.0,32664.37
0.0,804.1,33530.15
1298.4,0.0,68965.9
0.0,963.32,38345.29
164.39,0.0,97442.98
0.0,118.15,43504.58
1051.83,0.0,89735.73
350.11,0.0,85036.45
0.0,1181.98,46353.35
0.0,651.07,79608.94
873.9,0.0,82250.19
0.0,673.92,35337.64
1125.81,0.0,64181.32
0.0,856.06,52275.52
210.38,0.0,27937.98
0.0,196.55,93638.26
0.0,138.02,52055.19
852.42,0.0,78771.06
0.0,474.3,89132.86
0.0,907.1,10323.17
0.0,3000.0,98236.35
0.0,1059.14,23765.25
0.0,1075.2,41201.96
0.0,639.91,76633.83
1263.13,0.0,76043.45
29.14,0.0,98419.72
0.0,679.09,77513.63
0.0,395.58,46948.34
0.0,3000.0,47260.93
1125.06,0.0,98231.94
0.0,284.67,33187.04
366.14,0.0,30252.75
0.0,3000.0,90853.66
267.49,0.0,60407.43
0.0,688.52,54476.9
1403.42,0.0,29948.76
201.0,0.0,30472.19
800.81,0.0,26090.11
460.76,0.0,99789.26
0.0,754.42,74853.73
1288.52,0.0,77085.93
0.0,80.39,39638.83
0.0,3000.0,36360.56
0.0,2500.0,98321.56
0.0,481.73,51087.48
194.48,0.0,61622.73
0.0,509.43,82508.0
0.0,750.34,61253.42
889.79,0.0,88272.55
726.8,0.0,48337.11
339.44,0.0,60101.57
0.0,2500.0,83273.38
0.0,3000.0,70358.54
0.0,1117.4,38148.28
414.55,0.0,63384.58
0.0,1058.0,24743.8
0.0,332.06,72611.56
998.84,0.0,89320.21
434.55,0.0,51415.88
533.72,0.0,78735.93
0.0,2500.0,26056.93
0.0,459.65,97943.62
0.0,1342.97,88205.68
0.0,3000.0,28461.29
0.0,1019.71,20752.69
1418.35,0.0,46207.24
0.0,515.42,58620.31
0.0,976.88,91930.39
0.0,1103.03,17465.37
1137.15,0.0,53667.79
2500.0,0.0,72678.53
0.0,1168.79,72655.53
1206.68,0.0,67995.46
921.05,0.0,93691.57
0.0,1473.28,97309.41
448.55,0.0,33234.22
192.4,0.0,72689.05
457.85,0.0,67183.6
0.0,337.23,14424.53
0.0,1065.49,45741.43
0.0,594.96,72407.07
1051.15,0.0,24176.54
0.0,974.53,55023.07
0.0,804.0,97155.72
0.0,756.43,74041.09
1276.67,0.0,56727.96
0.0,1238.4,54931.97
0.0,188.55,59506.31
0.0,1324.62,74977.08
0.0,664.01,23272.41
1474.77,0.0,42815.18
0.0,103.2,66016.3
0.0,722.97,26258.36
0.0,3000.0,44302.69
1467.14,0.0,31763.49
0.0,348.15,77865.69
0.0,432.44,53512.96
689.75,0.0,96162.3
0.0,632.48,59741.51
1207.06,0.0,21249.47
0.0,779.54,26702.45
0.0,2500.0,43789.71
525.52,0.0,94417.1
96.24,0.0,86548.51
100.3,0.0,50620.3
0.0,544.96,52136.63
582.61,0.0,83040.52
0.0,1190.26,21954.66
0.0,2500.0,43775.48
88.81,0.0,86566.3
1270.98,0.0,22397.35
393.33,0.0,16851.22
0.0,2500.0,81040.53
0.0,22.07,26512.94
0.0,1300.38,92943.31
0.0,1088.9,36619.03
0.0,385.93,38433.48
0.0,1096.27,60234.57
32.35,0.0,76059.49
23.27,0.0,41142.89
0.0,696.22,77984.64
650.75,0.0,62381.98
215.57,0.0,84252.15
0.0,269.84,59248.16
584.79,0.0,96841.87
0.0,3000.0,50429.16
0.0,1387.82,82806.55
0.0,533.06,69100.16
920.08,0.0,34125.75
160.85,0.0,96190.71
171.25,0.0,81341.06
0.0,711.69,25670.6
1256.94,0.0,38882.44
0.0,3000.0,38890.33
0.0,461.31,98553.54
0.0,1341.27,40776.35
336.04,0.0,25579.14
979.96,0.0,79406.76
0.0,282.42,53539.51
0.0,1297.25,90902.88
0.0,1018.53,55767.9
0.0,1126.41,45103.35
0.0,823.09,43413.48
826.04,0.0,37790.96
0.0,525.87,25592.76
0.0,1315.37,45638.9
614.51,0.0,20029.86
1096.98,0.0,59468.41
138.91,0.0,69170.33
174.42,0.0,53712.89
0.0,238.43,54827.14
2500.0,0.0,48484.77
1432.31,0.0,97526.33
0.0,2.16,48786.87
0.0,62.74,79146.04
0.0,523.21,29079.91
0.0,618.12,67747.29
930.47,0.0,82903.48
1038.25,0.0,76065.43
431.81,0.0,93043.11
0.0,556.88,68010.46
0.0,3000.0,16082.75
408.31,0.0,70448.22
566.69,0.0,40384.71
0.0,420.1,30785.57
902.95,0.0,11431.96
1396.88,0.0,73074.37
872.16,0.0,70246.9
0.0,672.76,48279.82
0.0,2500.0,40521.18
883.35,0.0,88022.09
387.68,0.0,66450.93
0.0,1197.77,73453.03
1098.16,0.0,25358.04
173.89,0.0,12238.87
1387.2,0.0,58227.31
444.62,0.0,86283.95
0.0,1076.68,17669.59
960.7,0.0,75888.0
926.15,0.0,94875.59
0.0,531.68,48827.99
852.29,0.0,86490.68
0.0,145.38,38129.03
952.78,0.0,68755.21
1006.23,0.0,95226.17
1296.2,0.0,79321.71
264.98,0.0,46543.49
0.0,584.46,82563.9
954.42,0.0,65188.05
670.89,0.0,58247.92
0.0,953.59,70652.18
1217.41,0.0,88206.89
1080.71,0.0,92784.61
0.0,665.21,60863.96
0.0,1023.35,32191.09
1490.33,0.0,37483.27
1150.76,0.0,51782.77
0.0,631.7,32509.63
1328.36,0.0,59760.24
0.0,245.24,81607.08
1081.28,0.0,57604.01
0.0,433.42,59985.36
0.0,1286.81,44069.31
261.73,0.0,97909.81
0.0,96.01,21389.9
0.0,119.16,54440.03
1181.67,0.0,37299.16
0.0,779.63,79985.28
1016.42,0.0,97051.05
1348.39,0.0,79382.78
0.0,979.4,58459.1
0.0,35.04,68301.09
0.0,1489.57,15124.33
0.0,245.54,42184.56
0.0,2500.0,40888.46
62.45,0.0,89592.35
817.44,0.0,36465.72
336.36,0.0,94673.15
0.0,1009.27,92332.51
0.0,296.86,12155.53
0.0,741.73,92302.89
0.0,43.04,46051.02
152.59,0.0,57203.52
0.0,699.42,58455.64
0.0,2500.0,24073.69
0.0,497.41,98521.62
549.45,0.0,12333.45
1068.51,0.0,29395.87
0.0,1050.27,20388.78
0.0,1225.86,42332.18
436.08,0.0,22349.75
2500.0,0.0,60170.69
1407.68,0.0,55741.03
0.0,409.29,43581.03
0.0,1343.62,45057.38
0.0,331.64,59432.03
1260.13,0.0,82733.47
505.31,0.0,69934.65
1330.62,0.0,38888.29
0.0,2500.0,97027.24
0.0,752.3,39247.14
1136.13,0.0,69339.0
1487.35,0.0,71789.31
0.0,2500.0,18339.79
0.0,3000.0,92267.42
0.0,415.16,77146.99
141.99,0.0,13393.52
0.0,775.14,11696.82
399.35,0.0,81747.13
0.0,881.62,13563.55
441.65,0.0,20919.93
0.0,376.25,34568.72
0.0,1099.89,12745.21
0.0,1335.67,63819.52
0.0,1323.68,74915.83
76.58,0.0,16738.71
1183.89,0.0,88068.42
3000.0,0.0,91303.18
6.87,0.0,70816.13
593.24,0.0,14808.84
531.6,0.0,63691.15
0.0,352.1,28563.95
211.5,0.0,32777.64
0.0,1003.28,88024.2
356.97,0.0,29631.91
442.5,0.0,78702.13
0.0,330.58,49698.11
743.96,0.0,45882.1
0.0,849.95,49134.35
36.87,0.0,48820.94
0.0,914.32,43078.67
0.0,111.3,20085.09
37.63,0.0,91034.03
0.0,8500.0,20441.75
901.47,0.0,78691.55
0.0,5000.0,39974.81
349.68,0.0,59012.66
8500.0,0.0,84073.12
289.24,0.0,32012.0
0.0,1176.9,22348.92
1064.12,0.0,38718.91
347.62,0.0,64332.58
1176.58,0.0,69127.65
8500.0,0.0,18651.57
5000.0,0.0,57074.72
736.21,0.0,80161.58
0.0,448.17,25493.69
8500.0,0.0,25467.56
731.73,0.0,51684.55
0.0,1260.37,17497.11
181.46,0.0,99884.04
0.0,490.22,59668.05
0.0,1217.0,86923.13
1283.15,0.0,62658.17
0.0,629.86,32424.0
1244.34,0.0,48321.61
0.0,1223.03,25374.08
0.0,501.01,95111.08
591.48,0.0,78862.37
0.0,257.11,92780.36
0.0,686.62,43355.88
521.36,0.0,72333.38
0.0,361.0,25446.23
0.0,481.7,87165.68
649.97,0.0,56085.91
0.0,810.3,86397.68
0.0,1210.5,83277.23
0.0,1352.1,15008.4
5000.0,0.0,37971.07
1112.8,0.0,20410.65
1188.2,0.0,72238.99
0.0,722.64,71941.5
79.56,0.0,23288.96
0.0,243.17,28768.43
468.76,0.0,18937.17
440.56,0.0,18411.76
0.0,8500.0,50979.14
996.29,0.0,71382.95
0.0,1320.65,28982.0
0.0,959.28,97962.12
0.0,159.64,55299.22
953.9,0.0,19183.52
717.19,0.0,89058.72
0.0,996.48,70491.56
582.96,0.0,43169.0
980.16,0.0,86222.93
0.0,123.61,71507.94
0.0,1131.51,10166.36
533.37,0.0,76530.06
1379.32,0.0,53560.55
0.0,825.62,63246.0
5000.0,0.0,70626.36
0.0,421.4,18338.74
0.0,217.13,79385.09
0.0,8500.0,63041.26
0.0,21.55,63147.13
971.72,0.0,65278.71
0.0,8500.0,62314.45
0.0,438.36,15631.96
0.0,615.03,49084.4
0.0,692.33,31716.11
1476.24,0.0,20492.11
486.12,0.0,64191.7
523.84,0.0,72647.72
0.0,628.09,28119.02
770.33,0.0,26675.25
313.45,0.0,96280.07
0.0,207.73,16855.29
1088.79,0.0,41787.99
0.0,226.93,47319.92
0.0,8500.0,88617.79
8500.0,0.0,15091.51
0.0,849.61,17579.12
1317.31,0.0,71824.38
1232.79,0.0,22658.15
351.35,0.0,85414.02
0.0,454.43,42585.47
194.67,0.0,61157.35
831.64,0.0,44644.18
0.0,604.18,22483.08
0.0,8500.0,83893.42
0.0,1177.39,26902.66
988.01,0.0,87297.26
0.0,372.01,14543.75
0.0,105.27,99296.19
933.07,0.0,91044.09
571.87,0.0,88079.7
0.0,268.01,35067.57
232.43,0.0,54538.41
0.0,6.2,94045.71
578.38,0.0,43821.09
911.19,0.0,48090.99
0.0,276.54,23947.1
785.03,0.0,40151.31
0.0,1154.34,51327.65
0.0,78.17,40268.44
0.0,1083.66,98454.27
0.0,353.84,30142.2
0.0,536.18,76254.3
1280.31,0.0,23701.91
1439.05,0.0,71109.08
797.07,0.0,67939.98
408.0,0.0,79139.35
364.83,0.0,38905.59
0.0,1459.27,98401.67
231.11,0.0,43336.68
0.0,1349.48,27023.43
1461.52,0.0,76352.67
0.0,565.95,79062.06
8500.0,0.0,73643.78
803.2,0.0,22412.2
92.7,0.0,12130.92
528.84,0.0,98706.81
0.0,592.03,12128.8
530.9,0.0,24172.56
0.0,88.23,83627.56
1371.91,0.0,82751.51
1196.5,0.0,42525.25
774.31,0.0,76789.01
0.0,8500.0,50653.17
602.54,0.0,93713.33
0.0,8500.0,69137.24
0.0,810.54,83815.81
563.48,0.0,61927.41
162.21,0.0,73254.51
0.0,954.5,83062.18
38.38,0.0,18340.89
0.0,645.59,82274.24
0.0,1284.35,87519.52
0.0,61.55,13253.1
493.29,0.0,69894.64
0.0,8500.0,73736.61
0.0,17.37,57214.66
186.29,0.0,39330.58
0.0,1455.92,38736.15
1243.54,0.0,41534.14
0.0,1059.41,39244.27
0.0,1042.38,94389.88
365.52,0.0,25447.66
0.0,27.5,29241.11
1096.43,0.0,54522.94
0.0,627.72,97080.07
819.68,0.0,69191.93
0.0,307.02,98862.05
561.18,0.0,44902.73
0.0,653.18,34581.82
1251.93,0.0,64868.91
96.44,0.0,27691.81
506.09,0.0,86064.1
61.09,0.0,91816.83
791.46,0.0,91011.95
1228.43,0.0,83154.12
249.95,0.0,97675.83
0.0,314.25,20240.26
0.0,8500.0,61536.26
0.0,1071.82,61249.47
1054.8,0.0,12087.09
0.0,8500.0,39324.58
0.0,522.51,78908.69
1105.45,0.0,41362.01
0.0,1186.35,69348.38
336.89,0.0,88354.12
1332.74,0.0,98835.7
0.0,1116.04,52878.32
0.0,1283.32,83223.52
637.0,0.0,39603.39
939.31,0.0,25419.72
0.0,373.06,96252.41
269.85,0.0,37495.03
906.53,0.0,22791.13
0.0,84.14,54176.06
0.0,724.77,17230.32
721.34,0.0,56304.05
291.64,0.0,81586.04
0.0,8500.0,71403.44
0.0,224.5,70399.24
0.0,5000.0,20500.85
0.0,524.2,62978.32
857.29,0.0,51972.83
674.29,0.0,37105.56
0.0,563.2,19753.85
0.0,899.37,12669.59
0.0,311.33,57910.3
413.94,0.0,25958.46
0.0,1446.76,62965.48
0.0,91.15,62897.46
0.0,1413.94,33476.86
0.0,327.98,46695.63
0.0,1107.19,90684.39
0.0,8500.0,86362.32
0.0,8500.0,41728.26
1318.11,0.0,84494.91
0.0,8500.0,64685.16
0.0,417.72,96463.71
8500.0,0.0,86643.94
1120.85,0.0,50030.73
0.0,1477.27,28960.08
88.63,0.0,91124.35
203.19,0.0,98943.92
957.71,0.0,61034.35
0.0,254.53,15353.55
728.42,0.0,99153.35
1412.29,0.0,94842.07
0.0,1404.5,97719.51
0.0,187.27,56534.03
1471.07,0.0,55939.41
0.0,307.52,99970.3
1201.21,0.0,84276.06
0.0,644.25,84701.75
238.33,0.0,73526.86
0.0,1008.99,46064.58
1214.45,0.0,58519.14
0.0,599.25,61991.52
40.33,0.0,32996.1
1009.48,0.0,19216.72
0.0,324.64,20587.16
0.0,5000.0,40829.02
1102.49,0.0,15850.1
757.35,0.0,37504.33
0.0,1032.27,99074.32
1049.41,0.0,29876.25
0.0,200.36,41382.79
318.64,0.0,21718.38
0.0,60.31,71249.17
0.0,317.65,44238.2
419.76,0.0,74608.22
1006.79,0.0,14377.28
0.0,910.18,44906.09
0.0,8500.0,64246.5
1237.88,0.0,92011.59
0.0,1156.24,44819.31
0.0,254.71,34973.14
1323.17,0.0,97172.79
5000.0,0.0,42001.76
750.58,0.0,21354.99
208.29,0.0,27024.24
0.0,1212.67,75220.93
0.0,60.61,61864.97
0.0,1086.57,11203.9
1463.22,0.0,80410.13
604.56,0.0,61556.03
98.48,0.0,18261.07
0.0,8500.0,42925.94
66.73,0.0,83465.34
0.0,1145.52,48517.23
0.0,922.03,34806.87
405.64,0.0,39137.92
746.73,0.0,25408.55
270.47,0.0,76730.61
966.98,0.0,48328.76
222.68,0.0,91356.86
1361.63,0.0,67010.0
58.56,0.0,72879.59
0.0,822.2,34095.87
0.0,475.58,40715.06
0.0,1394.32,16341.8
284.76,0.0,62423.44
5000.0,0.0,28653.07
0.0,8500.0,17186.89
0.0,102.63,42951.48
0.0,1428.32,83079.03
0.0,71.77,60903.91
0.0,719.91,65495.68
650.15,0.0,68916.13
843.66,0.0,96751.88
1081.76,0.0,95627.51
544.9,0.0,61616.59
0.0,1301.23,77574.47
0.0,353.67,58097.27
0.0,637.59,48923.9
976.99,0.0,49648.86
0.0,1049.58,13311.88
0.0,1298.21,80555.88
0.0,966.36,73496.1
919.35,0.0,51585.07
1225.43,0.0,38466.35
1409.99,0.0,19036.7
526.21,0.0,90262.05
0.0,652.51,29434.91
0.0,1025.32,65463.96
0.0,228.48,74282.26
0.0,8500.0,89122.51
0.0,256.79,70066.77
1025.95,0.0,40982.91
1067.4,0.0,93843.76
1342.6,0.0,11044.01
930.78,0.0,43310.7
0.0,184.67,14126.11
0.0,733.33,81155.28
1156.91,0.0,32547.7
837.88,0.0,69746.12
619.99,0.0,29266.27
818.68,0.0,11972.92
583.71,0.0,22017.5
0.0,8500.0,44697.63
0.0,5000.0,11985.31
0.0,1443.98,85476.7
0.0,783.78,63482.41
701.92,0.0,30359.02
477.56,0.0,37879.75
0.0,1348.92,72004.65
0.0,1264.14,16604.31
0.0,144.09,85858.66
0.0,564.44,65349.48
0.0,329.66,82844.82
0.0,1064.91,53948.92
1009.36,0.0,99828.32
1465.97,0.0,25003.63
0.0,655.6,72863.08
0.0,240.47,80657.25
0.0,984.36,39520.32
959.77,0.0,56932.65
5000.0,0.0,58474.63
0.0,914.28,23120.17
0.0,1188.98,94397.89
0.0,10.39,32349.34
0.0,1147.28,62838.5
1454.47,0.0,11646.39
0.0,8500.0,21301.97
655.55,0.0,54943.93
1147.73,0.0,10368.67
0.0,697.26,21000.01
0.0,8500.0,42406.75
998.73,0.0,79289.56
0.0,458.69,77015.53
800.0,0.0,42199.38
0.0,1396.78,14295.07
0.0,981.66,97504.82
17.83,0.0,63187.98
0.0,1249.69,57966.73
0.0,5000.0,21318.25
0.0,445.16,72878.11
1462.16,0.0,52421.61
0.0,267.11,52707.09
0.0,1449.56,77420.12
0.0,51.76,89982.92
0.0,1264.98,81428.25
456.48,0.0,96437.4
866.51,0.0,61549.2
0.0,1444.98,92794.12
0.0,1240.11,74373.77
0.0,244.53,46646.08
220.87,0.0,31481.33
0.0,5000.0,56129.26
237.47,0.0,65330.8
575.1,0.0,38058.25
0.0,5000.0,60579.08
0.0,434.08,41756.88
1315.79,0.0,73869.96
272.8,0.0,79291.33
0.0,115.92,74914.77
44.63,0.0,29514.51
0.0,8500.0,34959.38
0.0,5000.0,62270.42
0.0,1341.23,11613.58
0.0,356.77,99379.72
289.13,0.0,13028.6
0.0,159.98,61577.36
0.0,33.44,49545.76
0.0,8500.0,92194.48
0.0,32.03,32458.16
607.08,0.0,48770.0
0.0,1232.5,92550.92
1063.73,0.0,29008.2
0.0,709.67,41161.68
0.0,548.55,44977.88
0.0,157.99,93073.08
1287.04,0.0,61461.65
0.0,55.6,74660.42
72.96,0.0,33701.72
812.94,0.0,86004.71
0.0,1221.49,27533.09
0.0,1133.31,23076.31
0.0,1199.08,71797.61
0.0,1062.24,66264.29
1474.7,0.0,35071.4
539.99,0.0,24481.87
0.0,8500.0,62694.75
0.0,429.85,48228.34
547.04,0.0,16188.1
0.0,68.19,69055.22
0.0,8500.0,11097.83
0.0,8500.0,46342.63
1074.83,0.0,49308.44
0.0,660.93,81519.64
0.0,885.58,26727.16
717.24,0.0,58102.74
0.0,655.78,40250.47
0.0,860.23,12587.75
610.36,0.0,93092.35
1243.51,0.0,62166.84
0.0,8500.0,34317.69
623.24,0.0,13298.35
0.0,616.39,21145.3
7.25,0.0,45291.6
0.0,1149.97,69237.68
0.0,8500.0,60644.16
0.0,8500.0,28292.82
545.15,0.0,84335.65
1020.36,0.0,23981.14
1494.24,0.0,21465.39
0.0,886.09,77240.18
1275.47,0.0,35703.97
385.12,0.0,18802.88
392.84,0.0,35772.31
1274.37,0.0,35804.83
95.73,0.0,58731.21
0.0,761.92,84017.42
423.13,0.0,61931.87
0.0,361.53,88946.77
64.23,0.0,45742.28
0.0,122.95,47140.25
0.0,81.68,45841.47
0.0,193.67,14108.98
0.0,714.75,53121.59
932.85,0.0,82619.35
873.32,0.0,31262.05
8500.0,0.0,65494.63
989.25,0.0,61417.11
0.0,43.66,82659.31
0.0,1236.12,95494.53
713.09,0.0,14595.15
0.0,442.36,43170.07
1410.57,0.0,55064.87
0.0,627.64,82043.1
0.0,5000.0,43449.27
0.0,249.43,92938.47
825.53,0.0,92065.15
0.0,8500.0,98407.31
0.0,365.87,14474.67
633.6,0.0,13383.68
873.93,0.0,62102.34
0.0,324.53,97361.5
0.0,8500.0,28488.88
0.0,907.25,44526.33
137.9,0.0,73429.21
1057.8,0.0,49788.73
0.0,1083.69,83464.1
35.32,0.0,42472.0
8500.0,0.0,42189.44
0.0,642.78,56507.05
1196.5,0.0,89150.34
0.0,867.96,97953.51
0.0,1362.89,27051.06
0.0,983.32,20162.91
0.0,1103.29,57845.26
0.0,8500.0,69695.27
927.72,0.0,16065.82
1499.57,0.0,53890.48
0.0,1022.88,83777.15
1219.51,0.0,18371.85
722.16,0.0,98068.57
921.58,0.0,97653.62
0.0,267.52,36366.71
0.0,670.75,55848.74
0.0,1138.76,68865.24
0.0,946.06,54167.77
0.0,490.25,77936.43
0.0,159.1,67812.65
51.79,0.0,93658.08
308.39,0.0,23548.13
0.0,878.13,19028.88
425.12,0.0,84107.13
0.0,971.59,74543.77
597.88,0.0,26162.57
0.0,61.12,86458.64
0.0,619.27,94194.55
213.35,0.0,66822.46
711.37,0.0,88534.34
0.0,493.38,92633.3
175.31,0.0,68151.35
1013.49,0.0,67312.04
0.0,8500.0,26902.62
0.0,850.64,53406.95
958.01,0.0,50484.13
80.19,0.0,46220.29
0.0,865.11,22292.97
0.0,233.55,61737.74
1106.25,0.0,90609.48
1206.25,0.0,75472.02
139.0,0.0,59915.48
0.0,559.18,33585.58
0.0,487.8,12049.14
0.0,947.34,27044.23
0.0,102.31,96487.93
0.0,785.21,96531.01
414.6,0.0,96508.27
1042.99,0.0,60781.9
0.0,1081.32,70162.24
182.01,0.0,46031.43
290.66,0.0,41730.67
1013.16,0.0,79864.98
944.11,0.0,53368.19
835.71,0.0,13624.79
0.0,8500.0,22138.72
0.0,1415.69,36457.0
0.0,1034.16,30242.04
0.0,1316.38,76814.55
94.96,0.0,29629.99
0.0,487.23,46922.17
0.0,346.01,72078.05
0.0,515.39,78884.59
0.0,1296.5,46800.4
831.37,0.0,22799.44
8500.0,0.0,65736.74
89.66,0.0,48988.18
1363.94,0.0,33423.9
0.0,1048.33,79685.62
929.73,0.0,23060.13
77.37,0.0,67841.01
0.0,5000.0,65004.85
1496.58,0.0,60637.98
1497.8,0.0,75957.01
0.0,8500.0,66968.95
976.76,0.0,27789.26
355.71,0.0,11981.46
0.0,8500.0,81577.71
8500.0,0.0,12329.43
740.84,0.0,30279.2
0.0,1108.78,78427.36
0.0,880.21,58112.16
0.0,912.43,59352.81
0.0,589.35,45241.3
0.0,538.53,93154.83
1414.12,0.0,49037.33
802.09,0.0,51406.94
0.0,69.53,97745.62
0.0,717.58,94614.44
0.0,8500.0,70625.13
0.0,62.8,85163.64
1036.41,0.0,70138.34
0.0,5000.0,96858.86
1056.47,0.0,40244.14
0.0,8500.0,23844.9
0.0,374.89,44800.17
0.0,1338.46,48436.49
0.0,778.34,61690.26
1263.25,0.0,50980.52
0.0,8500.0,87559.08
67.14,0.0,36810.63
1480.03,0.0,25087.09
1452.91,0.0,70441.17
8500.0,0.0,38893.52
0.0,1398.9,89109.84
0.0,65.13,88545.18
0.0,369.7,67346.65
0.0,1451.44,26191.86
243.44,0.0,22646.36
0.0,158.57,54512.85
0.0,1000.42,78491.17
0.0,459.03,28938.98
245.8,0.0,95342.68
327.55,0.0,66072.31
0.0,1166.66,22477.12
0.0,908.18,33723.42
648.56,0.0,67103.74
1356.21,0.0,60086.54
0.0,248.79,65635.6
0.0,684.09,95073.09
0.0,220.23,71179.05
0.0,8500.0,11842.45
0.0,348.11,37690.52
0.0,260.96,87653.38
0.0,1331.48,16988.04
1009.47,0.0,75073.87
1278.41,0.0,88084.11
117.31,0.0,50840.12
95.56,0.0,83070.33
0.0,924.6,17402.34
0.0,7.0,33381.22
0.0,551.43,88526.42
0.0,16.59,62257.96
0.0,563.29,54387.17
387.36,0.0,16492.49
746.88,0.0,19615.26
0.0,8500.0,19814.4
953.49,0.0,43171.47
1357.96,0.0,64894.81
326.65,0.0,90626.45
0.0,1177.16,80842.27
62.6,0.0,30141.4
0.0,244.92,20807.55
796.04,0.0,25892.75
1227.68,0.0,47460.27
0.0,1400.31,55078.05
1312.88,0.0,42662.0
44.99,0.0,98691.34
1235.36,0.0,93778.35
0.0,370.58,89635.48
556.84,0.0,46772.47
1092.47,0.0,90266.66
1465.72,0.0,44543.6
0.0,8500.0,23522.69
0.0,19.44,28595.87
0.0,370.06,43671.24
0.0,451.47,63865.45
0.0,513.69,33107.74
0.0,321.85,12645.04
0.0,1455.08,95622.63
0.0,58.69,95479.16
1221.72,0.0,82432.66
0.0,1254.47,54893.56
158.52,0.0,11775.6
1366.37,0.0,40324.72
0.0,934.27,48881.2
0.0,656.49,21759.69
0.0,1068.56,24426.29
0.0,8500.0,69662.6
0.0,1474.35,50189.45
88.44,0.0,38354.27
1443.85,0.0,40539.1
0.0,879.25,79344.4
0.0,431.41,67489.72
0.0,8500.0,88399.35
585.73,0.0,59762.7
936.74,0.0,28665.49
0.0,1341.88,30787.2
0.0,1491.91,26417.44
594.74,0.0,73931.86
474.21,0.0,18085.32
0.0,985.72,39936.04
1290.58,0.0,57170.54
0.0,8500.0,79842.98
76.04,0.0,30870.94
1099.98,0.0,70958.44
0.0,751.14,51262.51
1252.99,0.0,46270.31
0.0,871.33,15894.3
0.0,1274.05,91751.84
619.97,0.0,76026.81
649.26,0.0,42418.64
0.0,8500.0,81874.0
733.61,0.0,97164.99
466.75,0.0,15061.18
948.57,0.0,55947.69
0.0,1218.35,85250.73
1002.09,0.0,67807.17
0.0,286.39,72470.33
186.66,0.0,62548.32
0.0,563.61,35511.41
0.0,909.9,13110.01
0.0,612.81,17603.72
5000.0,0.0,47186.19
0.0,41.0,14411.15
0.0,8500.0,56974.89
1219.52,0.0,87717.22
0.0,134.99,37784.48
0.0,114.67,41520.79
994.88,0.0,38365.1
0.0,8500.0,12624.6
0.0,416.51,12253.4
0.0,1332.93,27270.24
0.0,8500.0,58824.45
864.59,0.0,82273.48
461.67,0.0,80348.34
1450.18,0.0,34142.6
1172.43,0.0,23473.98
0.0,5000.0,90414.0
0.0,1195.5,88537.5
1154.47,0.0,74557.03
0.0,1392.34,55098.32
176.88,0.0,90385.2
970.0,0.0,45680.84
0.0,1410.15,35481.44
1208.07,0.0,32699.97
0.0,415.01,83006.38
0.0,63.24,20336.65
0.0,196.04,28790.11
5000.0,0.0,55377.39
